date,team,against,local,team_score,rival_score,fg3_pct,ft_pct
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.16699999999999998,0.0
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.4,1.0
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.667,
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.667,1.0
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,,
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.6,1.0
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.8,
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.0,1.0
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.33299999999999996,1.0
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,,0.667
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.33299999999999996,
20191022,New Orleans Pelicans,Toronto Raptors,False,122,130,0.14300000000000002,
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.273,0.846
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.7140000000000001,0.833
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.4,0.909
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.25,0.0
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.25,1.0
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.2,
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.0,0.833
20191022,Toronto Raptors,New Orleans Pelicans,True,130,122,0.33299999999999996,
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,0.0,0.643
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,0.2,0.75
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,0.778,1.0
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,0.4,
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,,
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,0.0,
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,,1.0
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,0.0,
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,0.2,1.0
20191022,Los Angeles Lakers,Los Angeles Clippers,False,102,112,1.0,
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,0.2,0.9
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,0.0,
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,0.5,
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,0.33299999999999996,0.5
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,,
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,,0.375
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,0.25,1.0
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,0.667,
20191022,Los Angeles Clippers,Los Angeles Lakers,True,112,102,0.5710000000000001,
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,0.14300000000000002,0.8
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,0.25,1.0
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,,1.0
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,0.2,1.0
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,,
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,0.25,0.8
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,0.6,
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,0.0,0.5
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,1.0,
20191023,Chicago Bulls,Charlotte Hornets,False,125,126,0.0,
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,0.636,1.0
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,0.0,0.75
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,0.25,0.667
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,0.0,
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,0.33299999999999996,1.0
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,0.857,1.0
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,0.7140000000000001,
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,1.0,
20191023,Charlotte Hornets,Chicago Bulls,True,126,125,,
20191023,Detroit Pistons,Indiana Pacers,False,119,110,0.0,0.8
20191023,Detroit Pistons,Indiana Pacers,False,119,110,0.5,
20191023,Detroit Pistons,Indiana Pacers,False,119,110,,0.5
20191023,Detroit Pistons,Indiana Pacers,False,119,110,0.25,0.5
20191023,Detroit Pistons,Indiana Pacers,False,119,110,0.5,
20191023,Detroit Pistons,Indiana Pacers,False,119,110,0.667,0.8
20191023,Detroit Pistons,Indiana Pacers,False,119,110,,0.857
20191023,Detroit Pistons,Indiana Pacers,False,119,110,1.0,
20191023,Detroit Pistons,Indiana Pacers,False,119,110,0.0,1.0
20191023,Detroit Pistons,Indiana Pacers,False,119,110,,
20191023,Detroit Pistons,Indiana Pacers,False,119,110,,
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.5710000000000001,1.0
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.5,0.909
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.0,1.0
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.0,0.0
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.0,0.667
20191023,Indiana Pacers,Detroit Pistons,True,110,119,,
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.0,
20191023,Indiana Pacers,Detroit Pistons,True,110,119,,
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.667,
20191023,Indiana Pacers,Detroit Pistons,True,110,119,0.0,
20191023,Indiana Pacers,Detroit Pistons,True,110,119,,
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.0,0.75
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,,
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.5,
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.375,0.75
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.5,
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.2,0.0
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.0,1.0
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.0,0.5
20191023,Cleveland Cavaliers,Orlando Magic,False,85,94,0.0,
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.2,0.8
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.5,0.667
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.5,0.0
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.5,
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.0,0.5
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.5,0.5
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.0,
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.28600000000000003,
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.0,
20191023,Orlando Magic,Cleveland Cavaliers,True,94,85,0.33299999999999996,
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.636,0.875
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.0,0.5
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.0,1.0
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.0,1.0
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.5,
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.5,
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.0,0.6
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.0,
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.25,0.75
20191023,Minnesota Timberwolves,Brooklyn Nets,False,127,126,0.0,
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,0.4,0.5
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,0.667,
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,0.5,0.9
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,0.25,0.25
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,,0.0
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,0.33299999999999996,0.5
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,0.0,
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,,1.0
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,,0.5
20191023,Brooklyn Nets,Minnesota Timberwolves,True,126,127,,
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.222,0.833
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.0,0.778
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.0,0.5
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.5,
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.0,0.5
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.0,1.0
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.0,0.6
20191023,Memphis Grizzlies,Miami Heat,False,101,120,1.0,1.0
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.0,
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.2,
20191023,Memphis Grizzlies,Miami Heat,False,101,120,0.0,
20191023,Memphis Grizzlies,Miami Heat,False,101,120,,0.0
20191023,Miami Heat,Memphis Grizzlies,True,120,101,0.5,0.667
20191023,Miami Heat,Memphis Grizzlies,True,120,101,0.5,1.0
20191023,Miami Heat,Memphis Grizzlies,True,120,101,0.5,1.0
20191023,Miami Heat,Memphis Grizzlies,True,120,101,,0.8
20191023,Miami Heat,Memphis Grizzlies,True,120,101,0.0,
20191023,Miami Heat,Memphis Grizzlies,True,120,101,0.5,0.9
20191023,Miami Heat,Memphis Grizzlies,True,120,101,0.2,
20191023,Miami Heat,Memphis Grizzlies,True,120,101,1.0,1.0
20191023,Miami Heat,Memphis Grizzlies,True,120,101,,
20191023,Miami Heat,Memphis Grizzlies,True,120,101,,1.0
20191023,Miami Heat,Memphis Grizzlies,True,120,101,,
20191023,Miami Heat,Memphis Grizzlies,True,120,101,,
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.5,0.33299999999999996
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,,0.818
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.16699999999999998,0.75
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.0,0.28600000000000003
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.5,0.33299999999999996
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.0,
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.33299999999999996,
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,,0.5
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.0,0.75
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,0.0,
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,,
20191023,Boston Celtics,Philadelphia 76ers,False,93,107,,
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,0.4,0.5
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,,0.4
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,0.0,1.0
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,0.16699999999999998,0.833
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,0.25,0.5
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,0.33299999999999996,
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,1.0,
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,0.0,0.75
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,0.0,1.0
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,1.0,
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,,
20191023,Philadelphia 76ers,Boston Celtics,True,107,93,,
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.091,0.667
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.0,1.0
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.0,
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.25,
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.5,0.0
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.33299999999999996,1.0
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.33299999999999996,1.0
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.667,
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.75,1.0
20191023,Washington Wizards,Dallas Mavericks,False,100,108,0.0,
20191023,Washington Wizards,Dallas Mavericks,False,100,108,,
20191023,Washington Wizards,Dallas Mavericks,False,100,108,,
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.444,0.75
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.429,0.857
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.0,
20191023,Dallas Mavericks,Washington Wizards,True,108,100,1.0,1.0
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.0,
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.33299999999999996,0.875
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.33299999999999996,0.5
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.0,
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.5,1.0
20191023,Dallas Mavericks,Washington Wizards,True,108,100,0.0,1.0
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.429,1.0
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.33299999999999996,0.5
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.25,0.667
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.0,0.0
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.0,
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.5,1.0
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.75,
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.0,
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.25,
20191023,New York Knicks,San Antonio Spurs,False,111,120,0.0,
20191023,New York Knicks,San Antonio Spurs,False,111,120,,
20191023,San Antonio Spurs,New York Knicks,True,120,111,1.0,1.0
20191023,San Antonio Spurs,New York Knicks,True,120,111,0.5,1.0
20191023,San Antonio Spurs,New York Knicks,True,120,111,0.0,0.636
20191023,San Antonio Spurs,New York Knicks,True,120,111,0.0,1.0
20191023,San Antonio Spurs,New York Knicks,True,120,111,1.0,1.0
20191023,San Antonio Spurs,New York Knicks,True,120,111,,0.6
20191023,San Antonio Spurs,New York Knicks,True,120,111,0.0,1.0
20191023,San Antonio Spurs,New York Knicks,True,120,111,0.0,0.5
20191023,San Antonio Spurs,New York Knicks,True,120,111,0.33299999999999996,
20191023,San Antonio Spurs,New York Knicks,True,120,111,,
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,0.429,0.5
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,0.5710000000000001,1.0
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,0.4,1.0
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,,0.16699999999999998
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,,1.0
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,0.33299999999999996,
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,0.0,0.5
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,0.0,
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,0.0,1.0
20191023,Oklahoma City Thunder,Utah Jazz,False,95,100,,
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,,0.33299999999999996
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,0.33299999999999996,0.75
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,1.0,
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,0.0,0.75
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,0.2,1.0
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,0.25,
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,0.0,
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,0.33299999999999996,0.5
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,,1.0
20191023,Utah Jazz,Oklahoma City Thunder,True,100,95,,
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.5,1.0
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.33299999999999996,0.33299999999999996
20191023,Sacramento Kings,Phoenix Suns,False,95,124,,0.5
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.0,0.5
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.0,1.0
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.0,
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.5,1.0
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.0,1.0
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.25,
20191023,Sacramento Kings,Phoenix Suns,False,95,124,,0.5
20191023,Sacramento Kings,Phoenix Suns,False,95,124,0.5,
20191023,Sacramento Kings,Phoenix Suns,False,95,124,,0.5
20191023,Sacramento Kings,Phoenix Suns,False,95,124,,0.5
20191023,Phoenix Suns,Sacramento Kings,True,124,95,,
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.5,0.0
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.16699999999999998,1.0
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.0,0.75
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.25,1.0
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.0,0.75
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.0,1.0
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.6,
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.5,
20191023,Phoenix Suns,Sacramento Kings,True,124,95,1.0,
20191023,Phoenix Suns,Sacramento Kings,True,124,95,1.0,
20191023,Phoenix Suns,Sacramento Kings,True,124,95,,1.0
20191023,Phoenix Suns,Sacramento Kings,True,124,95,0.0,
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,0.2,1.0
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,0.5,0.75
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,0.75,1.0
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,0.667,0.917
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,0.6,0.5
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,1.0,0.5
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,,0.5
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,0.667,
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,,1.0
20191023,Denver Nuggets,Portland Trail Blazers,False,108,100,0.5,
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.3,0.9
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.5,
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.4,1.0
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.0,
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,,1.0
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.0,1.0
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.0,1.0
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.0,
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,0.0,0.5
20191023,Portland Trail Blazers,Denver Nuggets,True,100,108,,1.0
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.6,0.833
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.33299999999999996,1.0
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.667,1.0
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.0,1.0
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.0,0.5
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.0,
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.5,1.0
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,,1.0
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,1.0,
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.0,
20191024,Atlanta Hawks,Detroit Pistons,False,117,100,0.0,
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,,0.833
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.429,
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.25,
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.0,
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.0,1.0
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.33299999999999996,1.0
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.28600000000000003,1.0
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.0,1.0
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.0,0.5
20191024,Detroit Pistons,Atlanta Hawks,True,100,117,0.25,1.0
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.33299999999999996,
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.25,
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.4,0.545
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.33299999999999996,1.0
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.5,1.0
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.5,
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.5,0.0
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.4,
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.0,0.0
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.33299999999999996,
20191024,Milwaukee Bucks,Houston Rockets,False,117,111,0.0,
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.625,
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.125,1.0
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.429,0.636
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,,0.5
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.5,1.0
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.25,0.0
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.4,
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.0,0.75
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,,0.0
20191024,Houston Rockets,Milwaukee Bucks,True,111,117,0.0,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,0.75,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,0.33299999999999996,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,0.6,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,0.33299999999999996,0.5
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,,0.889
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,0.33299999999999996,1.0
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,,0.4
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,0.0,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,0.75,0.0
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,1.0,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,1.0,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,1.0,
20191024,Los Angeles Clippers,Golden State Warriors,False,141,122,,
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.5,1.0
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.25,1.0
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.182,1.0
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.5,1.0
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,1.0,
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.0,0.667
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.667,
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.14300000000000002,
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,,1.0
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,0.5,1.0
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,,1.0
20191024,Golden State Warriors,Los Angeles Clippers,True,122,141,,
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.4,1.0
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.6,1.0
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.5,
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.7140000000000001,1.0
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.0,0.5
20191025,Toronto Raptors,Boston Celtics,False,106,112,1.0,0.5
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.5,1.0
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.33299999999999996,
20191025,Toronto Raptors,Boston Celtics,False,106,112,0.5,
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.28600000000000003,1.0
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.75,1.0
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.25,1.0
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.5710000000000001,1.0
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.0,0.5
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.28600000000000003,
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.0,
20191025,Boston Celtics,Toronto Raptors,True,112,106,,
20191025,Boston Celtics,Toronto Raptors,True,112,106,0.0,1.0
20191025,Boston Celtics,Toronto Raptors,True,112,106,,
20191025,Boston Celtics,Toronto Raptors,True,112,106,,
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.0,0.8
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.5710000000000001,0.5379999999999999
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.667,1.0
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.0,0.667
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.0,
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,1.0,1.0
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.444,
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.2,1.0
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,,1.0
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.0,
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.0,
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,,
20191025,Minnesota Timberwolves,Charlotte Hornets,False,121,99,0.0,
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,0.25,0.5
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,0.5,0.667
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,0.0,0.0
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,,0.33299999999999996
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,1.0,1.0
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,0.667,0.5
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,,
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,0.0,
20191025,Charlotte Hornets,Minnesota Timberwolves,True,99,121,0.0,0.0
